feature,importance_mean,importance_std,is_categorical
utr3_200.TIA1,0.01646056085259179,0.03292112170518358,False
utr3_all.PABPC1,0.016421027978734595,0.03284205595746919,False
newutr_all.A1CF,0.01640647268120943,0.024843308663089158,False
newutr_all.SAMD4A,0.01636617427990426,0.03273234855980852,False
ptc_pm100.RBMX,0.016170723651910194,0.03234144730382039,False
ptc_to_ejc.PABPC5,0.015703358422749687,0.015271470330049722,False
utr3_200.HNRNPA2B1,0.01564270855254766,0.01943767800767355,False
utr3_all.RBMS3,0.015538098301320408,0.031076196602640816,False
newutr_all.TARDBP,0.015517865952475124,0.031035731904950247,False
utr3_200.TARDBP,0.015406918601233069,0.030813837202466138,False
ptc_to_ejc.SRSF5,0.015261793493769063,0.018694744339108577,False
ejc_pm100.CSTF2,0.01511086574123614,0.01922432489917592,False
newutr_all.RALY,0.014960587327808611,0.01834681280143735,False
newutr_all.SNRPA,0.01480979164946147,0.018138223508922118,False
utr3_200.SART3,0.01471620155107046,0.018589938497479693,False
ptc_to_ejc.SRSF9,0.014654424806853538,0.019413740494491422,False
cdsseq.introns,0.014640982746218594,0.020817935425891092,True
newutr_all.CPEB4,0.014477559142434043,0.019038031827269507,False
newutr_all.HNRNPLL,0.014429102090753671,0.028858204181507342,False
newutr_all.SRSF5,0.014365424824720443,0.028730849649440886,False
newutr_all.MBNL1,0.014184968352560917,0.028369936705121834,False
utr3_all.YBX1,0.014139402967457488,0.017359915234446934,False
utr3_200.HNRNPA3,0.014123676517600256,0.028247353035200512,False
ejc_pm100.G3BP2,0.014081278622108779,0.017977026965202328,False
ptc_pm100.ELAVL4,0.014015173231585947,0.018698740480283915,False
newutr_200.PABPC5,0.014006253865792666,0.021354398906159075,False
utr3_200.CELF5,0.013896534409778246,0.027793068819556496,False
utr3_all.IFIH1,0.013770953981743678,0.017758851538199477,False
utr3_all.SRSF1,0.013764275510842453,0.01729624315578802,False
newutr_200.SSB,0.013759829439356126,0.017185372851471502,False
ptc_pm100.IGF2BP1,0.013567580337303948,0.014616942229881804,False
newutr_200.SRSF1,0.013517605296074642,0.019602567316558257,False
utr3_200.HNRNPH1,0.013478232351556676,0.026956464703113348,False
ptc_pm100.HNRNPL,0.013189114987594753,0.016377492851912322,False
newutr_200.SRSF9,0.013176435420211524,0.016147268358140232,False
ejc_pm100.RBM24,0.01315174653503472,0.01733083812892095,False
newutr_200.NELFE,0.013134170827313742,0.026268341654627485,False
ptc_pm100.SRSF4,0.013084505384649964,0.02616901076929993,False
utr3_all.HNRNPK,0.013080488485842362,0.02616097697168472,False
utr3_all.SRSF6,0.012998750348043795,0.025997500696087594,False
ptc_to_ejc.MBNL1,0.012976456962235691,0.025952913924471382,False
newutr_200.AGO1,0.012953873809406496,0.01692527495727735,False
utr3_all.RBM28,0.012874822873330144,0.016040761359335506,False
ptc_to_ejc.PCBP1,0.012869261660390133,0.025738523320780266,False
newutr_200.RBM5,0.012765926901163219,0.025531853802326438,False
ptc_pm100.SRSF1,0.01262549318655729,0.015534012889105948,False
utr3_200.HNRNPA1L2,0.012531537772610507,0.01263208910676974,False
newutr_all.RBM46,0.012402045176286961,0.015284400923700555,False
utr3_200.SNRPA,0.01237823385626027,0.024756467712520543,False
newutr_200.NOVA1,0.012303695770215941,0.024607391540431883,False
utr3_all.PABPC5,0.01229404251564527,0.02458808503129054,False
newutr_all.HNRNPH3,0.012231906062447423,0.024463812124894846,False
newutr_200.SART3,0.012108038551347719,0.01483751282940478,False
utr3_all.ZC3H10,0.012052318959248808,0.02410463791849762,False
utr3_200.PABPC1,0.012035738023716892,0.02407147604743379,False
utr3_200.ESRP2,0.012019588274172573,0.014723297862049666,False
utr3_200.IGHMBP2,0.011805845261356144,0.023611690522712284,False
ptc_to_ejc.CELF6,0.011734890720003121,0.014376959121899825,False
ptc_to_ejc.FMR1,0.0115414227895228,0.0230828455790456,False
newutr_all.SRSF3,0.011494877201380687,0.022989754402761374,False
ptc_pm100.HNRNPH1,0.011492707720658876,0.022985415441317752,False
ptc_pm100.QKI,0.011448153821716258,0.01730943780716828,False
ptc_to_ejc.SNRPA,0.011407676454062512,0.022815352908125027,False
utr3_200.MATR3,0.011376957316827866,0.010945510789986302,False
utr3_all.HNRNPA1L2,0.011339834988195593,0.022679669976391186,False
ptc_to_ejc.ZRANB2,0.011173619580270012,0.014035229130709502,False
ptc_to_ejc.TARDBP,0.01110861346697762,0.01771970778116897,False
utr3_all.CELF4,0.011071872275609546,0.02214374455121909,False
newutr_200.RALY,0.01105935297436498,0.014948338611531385,False
utr3_200.FXR1,0.010961438668276525,0.014022506518175036,False
utr3_all.ELAVL4,0.010911141768032859,0.021822283536065714,False
ptc_to_ejc.CELF1,0.010896670203327592,0.021793340406655183,False
utr3_all.IGF2BP1,0.010884460869579195,0.02176892173915839,False
utr3_all.RBM14,0.010772276361131001,0.021544552722262002,False
newutr_200.TRA2A,0.010754440845677761,0.021508881691355522,False
utr3_all.DAZAP1,0.010679039566418663,0.014338591925816645,False
ptc_to_ejc.RBM4,0.010613605288322335,0.012999055618108634,False
ptc_pm100.RBM6,0.010519108925839387,0.021038217851678774,False
ejc_pm100.MBNL1,0.010303361692077843,0.020606723384155687,False
ptc_pm100.G3BP2,0.01026747797507852,0.02053495595015704,False
utr3_200.DAZAP1,0.00996006476483925,0.0199201295296785,False
plus1_is_G,0.009906033545257934,0.019812067090515872,True
utr3_200.LIN28A,0.009896686344961264,0.01979337268992253,False
newutr_200.HNRNPDL,0.009807158265532528,0.019614316531065056,False
newutr_200.ERI1,0.009767010759605368,0.019534021519210736,False
utr3_200.SAMD4A,0.009674331946080769,0.019067856334481024,False
newutr_all.CELF5,0.009651369542629283,0.019302739085258567,False
newutr_all.HNRNPK,0.009628096107805224,0.019256192215610448,False
ptc_to_ejc.PCBP2,0.009477311387795142,0.018954622775590284,False
ejc_pm100.ZFP36,0.009456039557404747,0.018912079114809494,False
ejc_pm100.HNRNPAB,0.009242493298607036,0.011628441417831713,False
newutr_all.HNRNPC,0.009127567898837069,0.018255135797674137,False
utr3_all.A1CF,0.009112526959319769,0.018225053918639537,False
utr3_200.RBM41,0.009100371739010172,0.012675130275494117,False
newutr_200.FXR2,0.008966820143712431,0.011006717189629084,False
newutr_all.RBMS3,0.008940814964775862,0.012221569557654532,False
utr3_200.TIAL1,0.008935009595004694,0.017870019190009388,False
utr3_all.NOVA2,0.008910051968466427,0.017820103936932855,False
ptc_pm100.RBM5,0.00886350892563059,0.01772701785126118,False
newutr_200.SNRPA,0.008855542272318695,0.017711084544637386,False
utr3_200.HNRNPU,0.008774899550927466,0.007833279973232212,False
ptc_to_ejc.SRSF7,0.00877043852113699,0.01754087704227398,False
newutr_200.RBMX,0.00876566460748427,0.01753132921496854,False
utr3_200.IFIH1,0.008759397829814861,0.010728795215278229,False
newutr_all.FMR1,0.008758195254562031,0.017516390509124062,False
newutr_200.G3BP1,0.008754981312332764,0.017509962624665528,False
ptc_pm100.TIAL1,0.00870576703566268,0.017411534071325365,False
newutr_all.HNRNPU,0.008699761229919206,0.01739952245983841,False
newutr_200.SRSF4,0.008684086090639495,0.01736817218127899,False
ptc_to_ejc.G3BP1,0.008580349562498408,0.017160699124996816,False
utr3_all.CELF5,0.008570198155609696,0.01714039631121939,False
newutr_all.PCBP1,0.008548982685707893,0.017097965371415787,False
utr3_200.U2AF2,0.008408317407829248,0.016816634815658493,False
newutr_all.TUT1,0.008371397279820971,0.016742794559641942,False
ejc_pm100.TRA2A,0.008165562567943686,0.016331125135887373,False
newutr_all.AKAP1,0.007921744794471452,0.013429777134099543,False
newutr_200.HNRNPAB,0.007909543390419826,0.01581908678083965,False
ejc_pm100.ZC3H10,0.007893419352492373,0.015786838704984745,False
utr3_200.IGF2BP1,0.00778088475866376,0.009980500748270288,False
newutr_200.PABPC1,0.00755719181833416,0.01511438363666832,False
newutr_200.PABPC3,0.00748694900486051,0.009278425521732093,False
utr3_200.PABPN1,0.007415822059220487,0.006683147887769913,False
ptc_pm100.KHDRBS1,0.007350551695327558,0.014701103390655116,False
ejc_pm100.KHDRBS2,0.007256302709513782,0.014512605419027564,False
newutr_all.KHDRBS3,0.007135060237591579,0.014270120475183157,False
ejc_pm100.PUM1,0.0070774603886882125,0.014154920777376425,False
newutr_200.EIF4B,0.007063502620910683,0.008681490597367654,False
ejc_pm100.ELAVL4,0.006840826962743575,0.010098252457328512,False
ptc_pm100.KHSRP,0.006786193204194445,0.013572386408388891,False
utr3_200.KHDRBS1,0.006742125654725288,0.013484251309450577,False
newutr_200.CSTF2,0.006713437068415461,0.013426874136830922,False
ejc_pm100.TIAL1,0.006605801761655701,0.013211603523311402,False
utr3_all.HNRNPAB,0.006582982250546028,0.013165964501092055,False
utr3_200.TRA2A,0.006577938102601241,0.013155876205202482,False
utr3_200.RBMY1A1,0.0065096878073640976,0.008115808712199819,False
ptc_pm100.CELF6,0.006489649730756287,0.012979299461512574,False
ptc_pm100.NONO,0.006437734126238287,0.012875468252476574,False
ejc_pm100.HNRNPLL,0.006358695328272604,0.012717390656545207,False
utr3_200.HNRNPM,0.0063130014299819836,0.012626002859963965,False
newutr_200.ELAVL2,0.0062892226606483,0.0125784453212966,False
ptc_pm100.IGF2BP2,0.006265175184579354,0.012530350369158708,False
utr3_200.CELF4,0.006232806507542543,0.012465613015085086,False
ptc_pm100.RBFOX1,0.006068488819380485,0.01213697763876097,False
utr3_all.RBM46,0.005996898688633778,0.011993797377267556,False
utr3_all.HNRNPU,0.005856276831826354,0.011712553663652708,False
ptc_pm100.TRA2A,0.005615136830502199,0.011230273661004398,False
utr3_all.AKAP1,0.005530060819907889,0.011060121639815778,False
utr3_200.SRSF5,0.00551360604262373,0.01102721208524746,False
utr3_200.ERI1,0.005488637085401298,0.010977274170802596,False
ptc_to_ejc.HNRNPL,0.005455072266369121,0.010910144532738243,False
ejc_pm100.SSB,0.00528832980362591,0.010576659607251819,False
utr3_200.MBNL1,0.005092765109907019,0.010185530219814038,False
ejc_pm100.PABPC5,0.005060071415518546,0.010120142831037092,False
ptc_pm100.FXR2,0.005042103139324414,0.010084206278648828,False
newutr_all.PTBP1,0.004970644536237639,0.009941289072475278,False
newutr_all.TIAL1,0.004951941777497866,0.009903883554995732,False
utr3_all.RBMS1,0.004938004467470078,0.009876008934940157,False
newutr_200.RBM24,0.0048597945900563195,0.009719589180112639,False
utr3_all.FUS,0.004759121626299793,0.009518243252599588,False
ejc_pm100.PABPC1,0.004750591787657648,0.009501183575315295,False
utr3_all.HNRNPH1,0.004711791998888562,0.009423583997777122,False
ptc_pm100.ESRP2,0.004707545776172389,0.009415091552344778,False
ptc_pm100.ZFP36,0.004518501232981871,0.009037002465963742,False
ejc_pm100.ELAVL2,0.004398092761027594,0.008796185522055189,False
ptc_to_ejc.ESRP2,0.004272084804080538,0.008544169608161076,False
utr3_200.IGF2BP3,0.00424413193307979,0.00848826386615958,False
newutr_all.HNRNPD,0.004133916543374029,0.008267833086748059,False
ptc_to_ejc.TIA1,0.004104893553563816,0.008209787107127633,False
ptc_pm100.PABPC1,0.00407081924394577,0.00814163848789154,False
ejc_pm100.QKI,0.004035155021967703,0.008070310043935406,False
ejc_pm100.NONO,0.003897093496274881,0.007794186992549762,False
newutr_200.SRP14,0.0038886624176626703,0.0077773248353253405,False
ptc_to_ejc.HNRNPDL,0.0038329429895138704,0.007665885979027741,False
ptc_pm100.CELF5,0.003772184917473223,0.007544369834946446,False
utr3_all.FXR1,0.0036110596265259503,0.0072221192530519005,False
newutr_200.RBM25,0.003494483961171183,0.006988967922342367,False
newutr_all.RBM3,0.0034097704365690733,0.006819540873138147,False
ejc_pm100.FXR2,0.0033436969802376716,0.006687393960475343,False
ptc_to_ejc.HNRNPM,0.003078580744528221,0.006157161489056442,False
ptc_pm100.CELF4,0.0028257636863479913,0.0056515273726959825,False
ptc_pm100.PPRC1,0.0027626068064892477,0.005525213612978495,False
ptc_to_ejc.A1CF,0.002752040884381591,0.003983131494797359,False
utr3_200.SNRPB2,0.002724418547400783,0.005448837094801566,False
newutr_200.ELAVL1,0.0027070178350926772,0.0054140356701853545,False
ptc_to_ejc.PABPC3,0.0025459050483358837,0.005091810096671767,False
ejc_pm100.PABPN1,0.002441189906097449,0.004882379812194898,False
ptc_pm100.ELAVL3,0.00226789649016128,0.004535792980322561,False
utr3_200.FUS,0.001967779272609061,0.002501928097922385,False
utr3_200.RBM42,0.001836445395749637,0.003672890791499274,False
ejc_pm100.ELAVL1,0.00180393864710987,0.0036078772942197404,False
ptc_pm100.ZCRB1,0.0017995103610330587,0.0035990207220661175,False
ptc_pm100.RBM8A,0.0016635023443041768,0.0033270046886083537,False
newutr_200.HNRNPA1L2,0.0014143146928395206,0.0028286293856790413,False
newutr_200.PPRC1,0.0014121466524675587,0.0028242933049351174,False
newutr_200.U2AF2,0.0014096937474818183,0.0028193874949636365,False
utr3_200.HNRNPC,0.0013311408473667703,0.00266228169473354,False
newutr_200.YBX2,0.0013135318050191795,0.002627063610038359,False
ptc_to_ejc.KHDRBS1,0.0012963285315735463,0.0025926570631470925,False
newutr_200.AKAP1,0.0011346090864845298,0.0016530328712255097,False
ptc_pm100.ANKHD1,0.0010650422828514749,0.0021300845657029497,False
ptc_pm100.RBMS1,0.0010064718342781486,0.0020129436685562972,False
ptc_to_ejc.IGHMBP2,0.0007623835834546609,0.0015247671669093219,False
ptc_pm100.ZNF638,0.0006428775125457367,0.0012857550250914734,False
newutr_all.HNRNPH1,0.00014433351746068022,0.00028866703492136045,False
ejc_pm100.AKAP1,5.61778456499798e-05,0.00011235569129995958,False
newutr_200.CELF4,1.5010371684799717e-05,3.0020743369599438e-05,False
ejc_pm100.TUT1,0.0,0.0,False
ejc_pm100.U2AF2,0.0,0.0,False
plus2_is_G,0.0,0.0,True
utr3_all.KHDRBS3,0.0,0.0,False
ejc_pm100.TIA1,0.0,0.0,False
utr3_200.RALY,0.0,0.0,False
utr3_200.PUM2,0.0,0.0,False
ptc_pm100.SNRNP70,0.0,0.0,False
ejc_pm100.YBX2,0.0,0.0,False
utr3_all.ANKHD1,0.0,0.0,False
ptc_pm100.SNRPB2,0.0,0.0,False
ptc_pm100.SRP14,0.0,0.0,False
utr3_200.NONO,0.0,0.0,False
utr3_all.ESRP2,0.0,0.0,False
utr3_all.CPEB2,0.0,0.0,False
utr3_all.HNRNPC,0.0,0.0,False
utr3_all.MSI1,0.0,0.0,False
ptc_pm100.SRSF2,0.0,0.0,False
ptc_pm100.SART3,0.0,0.0,False
utr3_200.QKI,0.0,0.0,False
ejc_pm100.ZRANB2,0.0,0.0,False
utr3_200.RBM6,0.0,0.0,False
ejc_pm100.SRSF10,0.0,0.0,False
ejc_pm100.IGF2BP3,0.0,0.0,False
ejc_pm100.PPRC1,0.0,0.0,False
ejc_pm100.CELF4,0.0,0.0,False
ejc_pm100.PABPC3,0.0,0.0,False
ejc_pm100.CNOT4,0.0,0.0,False
ejc_pm100.NOVA1,0.0,0.0,False
ejc_pm100.CPEB2,0.0,0.0,False
ejc_pm100.CPEB4,0.0,0.0,False
ejc_pm100.KHDRBS1,0.0,0.0,False
ejc_pm100.DAZAP1,0.0,0.0,False
ptc_pm100.SSB,0.0,0.0,False
ejc_pm100.IGF2BP1,0.0,0.0,False
ejc_pm100.IFIH1,0.0,0.0,False
ejc_pm100.ELAVL3,0.0,0.0,False
ejc_pm100.HNRNPL,0.0,0.0,False
utr3_all.HNRNPH3,0.0,0.0,False
utr3_200.RBM46,0.0,0.0,False
utr3_200.RBM8A,0.0,0.0,False
ejc_pm100.FUS,0.0,0.0,False
utr3_200.RBM3,0.0,0.0,False
ejc_pm100.PUM2,0.0,0.0,False
ejc_pm100.RALY,0.0,0.0,False
ejc_pm100.RBFOX1,0.0,0.0,False
ejc_pm100.SRP14,0.0,0.0,False
ejc_pm100.SNRPB2,0.0,0.0,False
utr3_all.IGF2BP3,0.0,0.0,False
utr3_200.RBM24,0.0,0.0,False
ejc_pm100.SNRNP70,0.0,0.0,False
utr3_200.RBM25,0.0,0.0,False
ejc_pm100.RBMY1A1,0.0,0.0,False
utr3_all.IGF2BP2,0.0,0.0,False
ejc_pm100.RBM8A,0.0,0.0,False
utr3_200.RBMS3,0.0,0.0,False
ejc_pm100.RBM6,0.0,0.0,False
ejc_pm100.ESRP2,0.0,0.0,False
ejc_pm100.RBM4,0.0,0.0,False
ejc_pm100.A1CF,0.0,0.0,False
ejc_pm100.RBM25,0.0,0.0,False
ejc_pm100.AGO1,0.0,0.0,False
ejc_pm100.RBM14,0.0,0.0,False
ejc_pm100.IGF2BP2,0.0,0.0,False
ptc_to_ejc.FXR2,0.0,0.0,False
ptc_pm100.RBMY1A1,0.0,0.0,False
utr3_200.G3BP1,0.0,0.0,False
ptc_to_ejc.CNOT4,0.0,0.0,False
newutr_all.FUS,0.0,0.0,False
ptc_to_ejc.CPEB2,0.0,0.0,False
ptc_to_ejc.CPEB4,0.0,0.0,False
ptc_to_ejc.DAZAP1,0.0,0.0,False
newutr_all.EIF4B,0.0,0.0,False
utr3_200.FXR2,0.0,0.0,False
newutr_all.ANKHD1,0.0,0.0,False
ptc_to_ejc.CELF5,0.0,0.0,False
utr3_200.G3BP2,0.0,0.0,False
ptc_to_ejc.ZCRB1,0.0,0.0,False
ptc_to_ejc.ZC3H10,0.0,0.0,False
ptc_to_ejc.YBX2,0.0,0.0,False
ptc_to_ejc.ELAVL2,0.0,0.0,False
ptc_to_ejc.U2AF2,0.0,0.0,False
ptc_to_ejc.TUT1,0.0,0.0,False
newutr_all.HNRNPA1,0.0,0.0,False
ptc_to_ejc.CELF4,0.0,0.0,False
utr3_200.AGO1,0.0,0.0,False
utr3_200.ZRANB2,0.0,0.0,False
newutr_all.PCBP2,0.0,0.0,False
utr3_200.ZC3H10,0.0,0.0,False
utr3_200.ANKHD1,0.0,0.0,False
newutr_all.PABPC1,0.0,0.0,False
utr3_200.CELF6,0.0,0.0,False
utr3_200.ZCRB1,0.0,0.0,False
utr3_200.ZFP36L2,0.0,0.0,False
utr3_200.CNOT4,0.0,0.0,False
utr3_200.ENOX1,0.0,0.0,False
utr3_200.CPEB2,0.0,0.0,False
utr3_200.CPEB4,0.0,0.0,False
utr3_200.EIF4B,0.0,0.0,False
utr3_200.ELAVL3,0.0,0.0,False
newutr_all.HNRNPH2,0.0,0.0,False
newutr_all.HNRNPF,0.0,0.0,False
utr3_200.ELAVL4,0.0,0.0,False
ptc_to_ejc.TRA2A,0.0,0.0,False
ptc_to_ejc.TIAL1,0.0,0.0,False
ptc_to_ejc.SRSF4,0.0,0.0,False
ptc_to_ejc.IGF2BP3,0.0,0.0,False
ptc_to_ejc.PPRC1,0.0,0.0,False
ptc_to_ejc.PABPN1,0.0,0.0,False
ptc_to_ejc.PABPC1,0.0,0.0,False
ptc_to_ejc.NOVA1,0.0,0.0,False
ptc_to_ejc.MATR3,0.0,0.0,False
ptc_to_ejc.LIN28A,0.0,0.0,False
ptc_to_ejc.KHSRP,0.0,0.0,False
ptc_to_ejc.IGF2BP2,0.0,0.0,False
ptc_to_ejc.ELAVL4,0.0,0.0,False
ptc_to_ejc.IGF2BP1,0.0,0.0,False
ptc_to_ejc.FUS,0.0,0.0,False
ptc_to_ejc.HNRNPAB,0.0,0.0,False
ptc_to_ejc.HNRNPA3,0.0,0.0,False
ptc_to_ejc.HNRNPA1L2,0.0,0.0,False
ptc_to_ejc.FXR1,0.0,0.0,False
ptc_to_ejc.G3BP2,0.0,0.0,False
ptc_to_ejc.PUM1,0.0,0.0,False
ptc_to_ejc.QKI,0.0,0.0,False
ptc_to_ejc.RALY,0.0,0.0,False
ptc_to_ejc.RBFOX1,0.0,0.0,False
ptc_to_ejc.SRSF10,0.0,0.0,False
ptc_to_ejc.SNRPB2,0.0,0.0,False
utr3_200.HNRNPD,0.0,0.0,False
ptc_to_ejc.SART3,0.0,0.0,False
ptc_to_ejc.RC3H1,0.0,0.0,False
ptc_to_ejc.RBMY1A1,0.0,0.0,False
ptc_to_ejc.RBMX,0.0,0.0,False
ptc_to_ejc.RBMS3,0.0,0.0,False
ptc_to_ejc.RBM8A,0.0,0.0,False
ptc_to_ejc.RBM6,0.0,0.0,False
ptc_to_ejc.RBM42,0.0,0.0,False
ptc_to_ejc.RBM28,0.0,0.0,False
ptc_to_ejc.RBM25,0.0,0.0,False
ptc_to_ejc.RBM24,0.0,0.0,False
ptc_to_ejc.RBM14,0.0,0.0,False
newutr_all.PPRC1,0.0,0.0,False
utr3_all.ZNF638,0.0,0.0,False
ptc_pm100.RBMS3,0.0,0.0,False
ptc_pm100.AGO1,0.0,0.0,False
utr3_all.RBM25,0.0,0.0,False
ptc_pm100.ELAVL2,0.0,0.0,False
ptc_pm100.ELAVL1,0.0,0.0,False
ptc_pm100.CSTF2,0.0,0.0,False
ptc_pm100.CPEB2,0.0,0.0,False
ptc_pm100.CNOT4,0.0,0.0,False
utr3_200.SNRNP70,0.0,0.0,False
newutr_200.ZCRB1,0.0,0.0,False
ptc_pm100.G3BP1,0.0,0.0,False
utr3_all.RBM42,0.0,0.0,False
utr3_200.SRP14,0.0,0.0,False
utr3_all.RBM8A,0.0,0.0,False
newutr_200.SNRPB2,0.0,0.0,False
newutr_200.SNRNP70,0.0,0.0,False
utr3_all.RBMY1A1,0.0,0.0,False
newutr_200.RBMY1A1,0.0,0.0,False
ptc_pm100.FXR1,0.0,0.0,False
utr3_200.KHDRBS2,0.0,0.0,False
utr3_200.YBX2,0.0,0.0,False
ptc_pm100.PABPC5,0.0,0.0,False
ptc_pm100.RBM46,0.0,0.0,False
ptc_pm100.RBM42,0.0,0.0,False
ptc_pm100.RBM28,0.0,0.0,False
ptc_pm100.RBM24,0.0,0.0,False
ptc_pm100.RBM14,0.0,0.0,False
ptc_pm100.RALY,0.0,0.0,False
ptc_pm100.PUM2,0.0,0.0,False
utr3_all.PPRC1,0.0,0.0,False
ptc_pm100.HNRNPDL,0.0,0.0,False
ptc_pm100.NOVA1,0.0,0.0,False
ptc_pm100.MATR3,0.0,0.0,False
ptc_pm100.KHDRBS3,0.0,0.0,False
ptc_pm100.IGHMBP2,0.0,0.0,False
ptc_pm100.IFIH1,0.0,0.0,False
ptc_pm100.HNRNPM,0.0,0.0,False
ptc_pm100.HNRNPF,0.0,0.0,False
newutr_200.RBM8A,0.0,0.0,False
newutr_200.RBM6,0.0,0.0,False
newutr_200.RBM42,0.0,0.0,False
utr3_all.TUT1,0.0,0.0,False
newutr_all.YBX1,0.0,0.0,False
newutr_all.TRA2A,0.0,0.0,False
newutr_all.TIA1,0.0,0.0,False
newutr_all.SSB,0.0,0.0,False
newutr_all.SRSF7,0.0,0.0,False
newutr_all.SRSF2,0.0,0.0,False
newutr_all.SRSF1,0.0,0.0,False
newutr_all.SFPQ,0.0,0.0,False
newutr_200.RBM28,0.0,0.0,False
utr3_all.ZCRB1,0.0,0.0,False
newutr_all.RBM8A,0.0,0.0,False
newutr_all.RBM5,0.0,0.0,False
newutr_all.RBM41,0.0,0.0,False
utr3_all.ZFP36,0.0,0.0,False
newutr_all.RBM25,0.0,0.0,False
utr3_all.ZFP36L2,0.0,0.0,False
utr3_all.TIA1,0.0,0.0,False
newutr_all.ZCRB1,0.0,0.0,False
newutr_all.ZNF638,0.0,0.0,False
newutr_200.A1CF,0.0,0.0,False
newutr_200.RBM14,0.0,0.0,False
newutr_200.PABPN1,0.0,0.0,False
newutr_200.NONO,0.0,0.0,False
newutr_200.MATR3,0.0,0.0,False
utr3_200.IGF2BP2,0.0,0.0,False
newutr_200.KHDRBS3,0.0,0.0,False
newutr_200.KHDRBS1,0.0,0.0,False
newutr_200.IGF2BP3,0.0,0.0,False
newutr_200.HNRNPU,0.0,0.0,False
utr3_200.PABPC3,0.0,0.0,False
newutr_200.ESRP2,0.0,0.0,False
newutr_200.ENOX1,0.0,0.0,False
newutr_200.ELAVL3,0.0,0.0,False
newutr_200.CPEB4,0.0,0.0,False
newutr_200.CELF6,0.0,0.0,False
newutr_200.RBM3,0.0,0.0,False
